,audio_no,chunk_id,chunk_path,transcription
110,230,110,./audio_chunks/audio_230_chunk_110.mp3," Music In the revolution of Bangalore's international science, if people are being robbed of crores of rupees, the people of the city are not aware of it. You can ask me the question, did they not complain about it? They have definitely complained. But, the truth behind the crime of robbing them is here. In the name of the brave forest, the government spent crores of rupees. It killed 106 people. These are justice."
111,230,111,./audio_chunks/audio_230_chunk_111.mp3," That asho covered by an�도 resident becomes the top of tangy d idag heavy handlol in 14 kilometres away from the 18 Charity members of Bitahasawada But he's caughtajcie a government working under Duranta This if this was a place nearby, the police idols would rigidly bet their wrists They've to bowl others even bow ir Eating Cover yourself with the pot, and eat."
112,230,112,./audio_chunks/audio_230_chunk_112.mp3," If they cannot work in a department or a company, it is a waste of time. If a father and mother come, they have to take care of the children. If we leave them, they are not parents. They are orphans. Our forest has become orphaned. The place where the criminals are found is not a quiet place. The police have sent them to the Aranya area. But do you know the answer to the authorities' attempt to arrest them? 100 to 200 people..."
113,230,113,./audio_chunks/audio_230_chunk_113.mp3, We complained to the police and they said that we should be released. This is the reality check of the police's most important truth. We reached VV campus at 11 pm. We ran to the place where the smell was. But no one thought of us. We ran to the place where the smell was.
114,230,114,./audio_chunks/audio_230_chunk_114.mp3," We used to run around the campus till 6 am. But we got a call from one of our Home Guards. When he spoke to us, he said some facts. We are not ready to raid. We are not ready to raid. We don't have any power. We don't have the power to raid. We don't have the power to raid. We don't have the power to raid. We don't have the power to raid. We don't have the power to inform. We are all here, but they have some idea."
115,230,115,./audio_chunks/audio_230_chunk_115.mp3," I am feeling pain. You should also come home and drink. I will drink. We don't have any battery in our lathi. That is our weapon. But we can run easily. We are able to run easily. But during summer, we are able to run. During summer, we can run. During rainy season, we can run. That is our weapon. They were given a lathi without a roof. They were given a torch. They were not given any special rights. They were not given any special rights."
116,230,116,./audio_chunks/audio_230_chunk_116.mp3," and how the stones are being collected and how they are being kept. After 11-12 am, all the black dressers come. Do they watch us? They come in the evening. They don't come in the main road. They come at 11-12 am. They come in the morning. They come in the morning and check the condition of the trees. They come at 11-12 am. They come in the evening."
117,230,117,./audio_chunks/audio_230_chunk_117.mp3," I will cut the machine when they come. I will cut it and then I will come. Madam, our... Madam, we are coming from here. We are coming from here, actually. They are coming from Nayanadale. What will they do if they are told to hold the ladder and hold the chandelier? Even though there are 63 Home Guards in the University, nothing has been done. There is only one person in the University."
118,230,118,./audio_chunks/audio_230_chunk_118.mp3," five entrance doors but there are no check posts. In our reality check, on one side the police were checking the vehicles but they were not checking the vehicles coming from the campus of the university. The officials, representatives of our country, our forest, our property and those who do not have love for us cannot work to explain this society. These officials and representatives are not able to explain this society."
119,230,119,./audio_chunks/audio_230_chunk_119.mp3, They meet and make对 Alexandre fique an elephant As the police department has dicho this department is responsible for theメーン He was不能 вести себя за communism и смотреть что происходит to this Government of Nepal the families might have to wear masks
120,230,120,./audio_chunks/audio_230_chunk_120.mp3," Otherwise, we don't think the rest of these 10 minutes later 10 minutes later"
121,172,121,./audio_chunks/audio_172_chunk_121.mp3,
122,172,122,./audio_chunks/audio_172_chunk_122.mp3," I have come to a farm. I will show you how many plants are planted in one acre of land and how it is cultivated. Before that, let's see the BMM Farm. This is BMM Organic Farm. Here, sandalwood is cultivated in one acre."
123,172,123,./audio_chunks/audio_172_chunk_123.mp3," They have made a lot of ponds here. So, let's see how it is done. They have made a pond here for water. If the water is low, it helps those who see water from here in summer. As you can see, there are ponds here. It is so beautiful. When I say Sri Gandha, I can't help but think of the crowd. On the other hand,"
124,172,124,./audio_chunks/audio_172_chunk_124.mp3," To tell you the reality, this plant cannot survive on its own. If Sri Ganda is to survive, we should give a parallel plant to it. When there is a plant next to it, the plant will survive from its dead body. So, if you just want to plant Sri Ganda, it is not a good idea. You should give a supportive host plant to it. Only then, the plant will grow beautifully."
125,172,125,./audio_chunks/audio_172_chunk_125.mp3," and it will be beneficial for your Shree Gandha There are 15 varieties of Gandhas in this world and in that, our India and Australian sandal and Gandha, both of these are very good in this world and most importantly, our Indian sandal is very expensive So, when we think about it how much profit we will get if we do this farming from 7100 to 9000"
126,172,126,./audio_chunks/audio_172_chunk_126.mp3," Even if you grow it in your own land, it is a government property. But now, if you want to promote this, the government can also grow it privately. But all the land is owned by the government. So even if you grow it in your own land, it should not be registered by the government. But the good thing is that you can grow this in your own land."
